nd,nf,la,ld,ndev,nuc,contains_bug
1,1,9,0,3,5,0
1,1,9,0,3,4,0
1,1,1,0,3,16,0
1,1,1,0,3,12,0
2,2,8,5,3,5,0
1,1,20,5,3,5,0
3,6,35,27,3,36,1
5,6,235,185,3,35,1
2,2,8,14,3,23,0
1,1,7,0,3,3,0
6,8,487,269,3,44,1
3,3,108,2,3,16,0
1,1,2,7,3,5,0
4,4,6,29,3,25,1
6,8,239,122,3,33,1
1,1,33,7,1,2,0
1,1,14,6,1,1,1
1,1,143,0,1,0,1
3,4,115,48,3,15,1
10,17,166,138,3,69,1
3,3,38,0,3,8,0
10,20,5,317,3,49,0
1,1,6,4,3,6,0
7,9,107,267,3,27,1
3,4,65,49,3,16,1
5,6,64,136,3,15,1
7,7,136,41,3,22,1
1,1,53,19,3,6,0
8,15,144,174,3,39,0
1,2,4,0,1,0,0
5,5,396,330,3,10,1
1,1,143,29,1,1,0
11,47,4408,3918,3,74,1
5,12,668,666,3,18,1
7,10,170,134,3,6,0
8,19,310,7,3,9,1
1,1,2,2,2,1,0
8,24,1251,1205,3,36,0
1,3,0,0,1,4,0
3,6,112,17,3,7,0
5,14,667,416,2,21,0
1,4,46,34,2,12,0
5,23,1044,747,2,24,1
1,3,138,92,2,4,1
1,1,1,1,1,1,0
1,1,1,0,1,1,0
1,2,3436,0,1,0,0
1,2,54,0,1,0,0
4,4,18,38,2,7,1
1,1,47,0,1,0,0
2,2,4,2,2,5,0
2,5,178,261,2,3,0
1,2,128,0,1,0,1
1,1,164,0,1,0,0
1,1,1,1,1,1,0
5,11,24,9,1,9,1
2,3,91,0,1,0,0
1,1,1,1,1,1,0
2,2,18,26,1,2,0
16,105,4412,0,1,0,0
1,1,1,1,1,0,0
1,1,7,2,1,0,0
1,1,107,87,1,0,0
1,1,1,1,1,4,0
1,1,1,1,1,0,0
1,1,1,1,1,1,0
1,1,12,8,1,0,0
8,10,696,647,1,1,0
1,1,32,34,1,0,0
2,3,5,5,1,4,0
2,3,11,13,2,1,0
2,5,63,57,2,2,0
2,3,9,8,2,10,0
1,1,20,2,1,1,0
1,1,2,1,1,1,0
1,1,1,1,1,2,0
2,2,305,297,1,0,0
2,10,10,24,1,0,0
1,1,14,6,1,1,0
1,2,229,229,3,4,0
3,3,19,28,3,23,0
2,4,40,31,3,33,1
1,1,2,0,3,6,0
5,14,467,494,3,63,0
1,2,72,164,3,5,0
1,1,0,7,1,0,0
4,4,64,61,3,3,1
1,1,6,1,1,0,0
1,1,2,1,1,1,0
2,2,6,2,1,0,0
1,1,1,1,1,4,0
1,1,3,2,1,1,0
2,2,11,8,1,1,0
4,4,0,0,2,3,0
3,4,29,7,2,39,0
2,2,3,3,1,2,0
1,1,2,2,1,3,0
2,2,12,5,1,0,0
1,1,2,3,2,12,0
1,1,6,11,2,9,0
1,1,5,5,2,8,1
1,1,2,11,2,7,0
1,1,14,7,2,6,1
1,1,1,0,2,5,0
2,2,25,0,2,12,1
1,1,1,1,1,1,0
1,2,5,5,1,5,0
1,1,1,1,1,0,0
1,2,4,4,2,1,0
1,1,6,1,1,2,0
1,1,1,1,1,1,0
4,9,23,23,1,0,1
1,1,2,2,1,1,0
1,1,2,1,1,0,0
1,1,5,6,1,0,0
1,1,2,1,1,4,0
1,1,5,3,2,9,0
2,2,2,5,1,7,0
1,1,1,2,1,1,0
1,1,4,4,1,0,0
1,1,4,3,1,4,1
1,1,1,0,1,3,0
3,4,8,7,1,3,0
2,2,11,6,1,2,1
2,2,6,6,2,5,0
1,1,3,1,2,1,0
1,1,1,1,1,0,0
1,1,1,1,1,1,0
1,1,2,4,2,8,0
2,2,46,22,2,6,0
5,6,20,3,2,7,0
1,1,2,1,1,0,0
1,1,2,2,1,0,0
1,1,4,1,1,4,1
1,1,1,1,1,3,0
2,2,2,1,1,1,0
1,1,1,1,1,3,0
1,1,1,2,1,1,0
1,1,0,0,1,0,0
2,4,52,62,1,0,0
1,1,1,1,1,0,0
1,1,7,3,2,4,0
1,1,15,0,1,0,0
1,1,1,0,1,1,0
1,1,7,0,1,0,0
1,1,5,1,1,0,0
2,2,7,8,1,1,0
2,3,44,26,1,0,0
1,1,8,7,1,0,0
1,1,1,1,2,16,0
1,2,6,20,4,9,0
1,1,1,1,2,8,0
1,1,7,12,1,0,0
1,1,3,1,2,3,0
1,1,1,0,1,1,0
2,2,8,13,2,3,0
2,3,6,8,2,5,0
2,3,23,10,1,0,0
1,1,0,2,1,5,0
1,1,1,1,1,0,0
1,1,1,1,1,1,0
1,1,2,2,20,82,0
1,2,8,12,20,428,1
1,2,22,15,20,12,0
1,1,10,3,20,100,1
1,1,35,18,20,73,0
1,1,6,1,20,81,0
1,1,7,2,20,98,1
1,1,8,8,20,324,0
2,2,4,2,20,228,1
1,1,13,5,20,149,1
2,3,21,21,20,677,0
1,1,15,6,20,72,1
1,2,7,0,20,416,1
3,3,7,9,20,136,0
1,1,1,1,20,94,0
1,1,1,0,20,319,0
1,2,23,49,19,25,1
1,1,6,2,20,312,0
2,4,62,29,1,6,0
1,1,1,1,20,14,0
2,2,1,6,20,376,0
1,1,1,1,20,2,0
1,1,10,2,20,35,0
1,1,8,1,20,34,0
1,2,78,78,20,2,0
2,2,4,10,20,174,0
2,2,51,21,2,1,1
1,1,16,11,20,126,0
1,3,17,5,20,446,0
1,1,68,66,20,17,1
2,4,235,98,20,406,1
2,2,7,4,20,83,0
1,1,1,1,20,184,0
1,2,13,5,20,360,1
0,0,0,0,0,0,0
1,1,5,4,20,26,0
1,1,1,1,20,179,0
1,2,94,29,20,103,0
1,1,1,1,20,178,0
1,1,4,2,20,24,1
1,1,81,26,20,23,1
1,1,2,2,20,38,1
2,3,24,17,20,98,0
2,2,23,12,20,160,1
2,2,2,1,20,252,0
1,1,1,0,20,76,0
2,2,32,7,20,77,0
2,2,2,2,19,214,0
2,2,4,4,19,306,0
2,2,13,3,19,45,1
2,2,5,8,19,304,1
1,1,1,1,19,165,0
1,1,1,1,1,1,0
1,1,4,3,19,149,0
2,2,19,27,19,208,0
2,2,27,19,19,206,1
2,2,11,11,19,319,0
1,1,3,3,19,114,0
3,4,35,30,19,217,0
1,1,20,10,19,103,1
2,2,19,19,19,98,0
2,2,16,6,19,262,1
4,5,87,67,19,558,0
1,1,1,0,19,31,0
1,1,1,1,19,57,0
1,2,19,1,19,178,0
2,2,116,104,19,31,0
1,1,5,4,19,25,0
1,1,2,1,19,116,0
1,1,3,1,19,23,1
3,6,1002,15,19,221,0
1,1,0,1,16,18,0
1,1,11,12,19,64,0
1,1,1,1,19,63,0
2,2,47,68,19,168,1
1,1,1,1,19,18,0
1,1,2,1,19,17,0
1,1,1,3,19,105,0
4,5,63,66,19,286,1
2,2,35,14,19,167,1
5,5,41,4,19,478,1
1,2,17,10,19,35,0
1,1,6,3,19,14,1
1,1,13,7,19,99,0
2,2,2,2,19,22,1
3,5,20,38,19,409,1
2,2,65,13,19,91,1
1,1,32,32,19,98,0
1,1,11,52,12,12,0
1,1,1,1,19,236,0
1,1,10,0,19,98,1
2,2,4,4,19,77,0
1,2,16,9,19,140,0
1,1,9,6,19,55,0
1,1,1,1,19,90,0
1,1,10,11,19,89,0
1,1,30,5,16,70,0
1,1,2,2,19,233,0
1,1,28,13,19,22,0
1,1,7,5,16,68,0
2,2,6,7,19,103,0
1,1,5,0,19,7,0
1,1,8,8,19,12,0
2,3,42,25,19,40,1
1,1,11,6,16,137,1
1,1,2,0,19,271,0
4,4,27,300,19,242,0
1,1,5,5,19,79,0
1,1,6,2,16,59,0
2,2,7,7,19,348,1
1,1,5,0,19,269,0
1,1,1,1,16,17,1
1,1,1,1,19,10,0
1,1,19,4,19,9,1
1,1,14,5,19,98,0
1,1,0,1,16,17,0
1,1,1,3,16,16,1
1,1,4,2,16,15,1
1,1,37,23,16,12,1
1,1,3,3,16,11,0
1,1,4,11,19,86,1
2,2,14,1,19,174,1
1,1,1,1,19,143,0
3,3,17,30,16,111,1
1,1,75,10,19,12,1
1,1,5,4,7,2,0
1,1,8,5,16,92,0
1,1,1,0,16,10,0
1,1,1,1,16,15,0
1,1,1,1,16,9,0
1,2,45,11,16,30,1
1,1,65,72,17,23,0
1,1,81,72,17,22,1
1,1,1,0,16,131,0
2,2,5,2,16,134,0
1,1,15,4,16,43,0
2,2,3,0,16,118,0
1,1,20,10,16,42,1
1,1,1,1,16,85,0
1,1,25,10,16,19,0
1,1,42,1,16,41,1
2,2,37,33,16,254,0
1,1,24,6,16,7,0
1,2,11,15,16,47,0
2,2,52,8,16,51,1
1,1,0,4,16,1,0
2,2,5,2,16,213,0
1,1,67,2,16,60,1
1,1,4,1,16,50,0
1,1,0,4,16,1,0
1,1,11,5,16,11,0
1,1,70,55,16,76,0
1,1,40,2,16,59,1
3,4,1357,33,16,66,1
1,1,1,1,16,217,0
1,1,29,3,16,57,1
1,1,26,5,16,18,0
1,1,6,3,16,69,1
1,1,2,50,16,56,1
2,2,9,0,16,30,0
1,1,0,19,16,67,0
2,4,37,11,16,394,0
1,1,58,9,16,16,1
1,2,2,3,16,257,0
1,1,1,1,14,133,0
1,1,1,1,14,131,0
1,1,25,2,11,12,0
1,1,1,1,16,45,0
1,1,5,0,14,199,0
1,1,1,0,15,21,0
6,8,184,76,16,525,1
1,1,1,1,14,128,0
1,1,1,1,15,8,0
1,1,6,1,15,82,0
1,2,16,1,15,305,1
1,1,2,4,13,52,0
2,2,44,13,14,23,1
1,3,34,29,13,113,1
2,2,7,0,14,432,0
2,2,4,3,14,131,0
1,1,1,1,12,11,0
1,1,2,2,12,10,0
1,1,36,18,14,126,0
2,2,7,1,14,199,0
3,3,38,6,14,317,0
1,1,3,3,14,14,0
1,1,2,1,14,13,0
6,9,596,703,14,632,0
3,3,31,114,13,134,1
4,5,13,13,13,226,0
1,1,4,4,12,11,1
1,1,1,1,1,13,0
1,1,4,3,13,77,0
2,2,13,2,13,234,0
1,1,1,1,13,111,0
2,3,9,7,13,307,0
1,1,30,26,13,47,1
1,1,1,1,13,41,0
1,1,1,1,13,188,0
1,1,1,1,13,100,0
1,1,2,1,13,3,0
1,1,0,7,13,226,0
1,1,4,0,13,8,1
2,2,2,3,13,232,0
1,1,7,3,13,117,0
1,1,42,11,13,39,1
1,1,1,1,13,186,0
1,1,7,0,13,55,0
1,1,1,1,13,185,0
1,1,2,1,13,47,0
1,2,29,19,13,174,1
1,1,2,0,13,181,0
1,1,0,1,13,36,0
3,4,13,3,13,315,1
1,1,1,0,13,46,0
1,1,22,2,13,76,0
1,1,6,4,13,7,0
1,1,3,0,13,48,0
1,2,1,14,13,269,0
3,4,35,33,13,311,1
1,2,5,4,13,264,1
1,1,16,9,13,75,1
1,1,3,0,13,213,0
1,1,6,2,13,212,0
1,1,1,2,13,211,1
2,2,55,31,13,254,1
1,1,1,1,13,209,0
1,1,13,3,13,208,1
1,1,1,0,13,207,1
1,1,2,0,13,206,1
1,1,2,15,13,46,0
1,1,3,2,13,1,0
1,1,5,1,13,205,1
7,9,75,51,13,540,1
5,7,184,263,13,532,1
1,2,0,4,13,80,0
1,1,11,7,13,116,1
1,1,25,24,12,86,0
1,1,2,1,13,115,0
1,1,9,1,12,85,1
1,1,10,2,12,84,1
1,1,33,9,12,83,1
1,1,1,2,13,44,0
2,2,24,22,13,132,0
1,1,3,1,12,3,0
1,1,1,0,13,106,0
1,1,64,56,12,193,0
1,1,2,0,12,76,0
6,6,0,0,13,3,0
5,5,42,11,13,4,0
1,1,0,0,1,1,0
1,1,1,1,12,172,0
3,4,60,79,12,109,0
1,1,1,1,12,58,0
1,1,7,1,12,3,0
4,5,8,20,12,438,0
5,5,9,116,12,242,0
1,1,1,1,12,80,0
1,1,1,1,12,17,0
2,2,29,3,12,73,0
1,1,1,1,12,53,0
7,7,7,7,12,371,0
1,1,7,4,12,36,1
3,3,9,10,12,49,1
3,4,18,20,12,223,1
2,2,22,9,12,40,0
1,1,3,0,12,99,0
1,1,1,1,12,56,0
1,1,2,1,12,30,0
1,1,1,1,12,33,0
2,2,59,63,12,69,0
2,2,5,13,12,163,0
2,2,7,2,12,80,0
1,1,1,0,12,27,0
1,1,5,15,12,23,0
1,1,5,11,12,22,0
1,1,1,1,12,34,0
1,2,2,2,12,151,0
1,2,6,2,12,149,1
1,1,0,1,1,2,0
1,1,1,0,1,1,0
4,4,19,20,12,53,0
2,2,28,9,12,75,0
1,1,1,1,11,17,0
1,1,1,1,11,19,0
3,3,19,30,12,18,0
1,1,30,24,12,42,0
1,1,1,1,12,177,0
1,1,1,1,12,11,0
1,1,6,7,3,9,0
3,3,19,15,12,33,0
1,1,3,7,11,15,0
6,6,47,22,12,230,0
1,1,2,2,11,18,0
1,1,1,1,12,1,0
8,13,82,36,12,513,1
2,2,16,15,12,18,0
2,3,4,4,12,15,0
1,1,2,2,11,17,0
2,3,3,3,10,23,0
1,2,4,4,5,10,0
1,1,1,1,8,15,0
1,2,4,7,5,8,1
1,1,2,2,10,171,0
7,10,26,55,8,504,1
7,10,26,54,8,494,1
1,1,4,1,3,5,0
3,5,3,8,8,227,0
3,3,80,50,8,108,0
3,3,41,16,8,200,0
2,2,4,4,8,147,1
1,1,9,9,6,3,0
2,2,28,23,8,139,0
1,1,4,3,8,4,0
6,6,114,73,8,239,1
3,3,36,13,8,164,1
1,1,1,1,8,64,0
5,6,9,15,8,221,0
1,1,1,2,8,63,0
3,3,17,9,8,33,1
4,5,313,98,8,19,1
1,1,33,4,8,38,0
6,18,73,39,8,494,0
6,18,73,43,8,473,1
1,3,31,17,2,4,1
1,2,4,4,7,11,0
1,1,15,8,7,7,1
1,1,1,1,6,10,0
2,2,4,4,7,169,0
1,1,2,2,8,4,0
2,2,5,1,8,67,0
1,1,3,1,8,39,0
1,2,67,48,7,97,1
1,1,15,0,7,40,1
2,2,9,2,7,38,0
1,1,1,0,7,86,0
2,2,6,2,6,27,0
1,1,2,0,7,25,0
1,1,11,2,7,85,0
6,6,66,182,7,62,0
3,3,26,42,7,141,1
1,1,7,1,7,7,0
1,1,1,0,7,10,0
2,2,2,2,7,13,0
3,3,3,3,7,123,0
1,1,13,11,7,81,1
1,1,1,1,5,6,0
1,1,4,2,6,15,0
1,1,1,1,6,35,0
2,2,6,10,6,58,0
1,1,1,1,6,2,0
1,1,12,17,6,22,0
1,1,19,11,6,12,0
1,1,107,36,6,10,1
1,1,4,4,6,9,1
1,1,3,3,6,8,0
1,1,4,5,6,21,0
2,2,2,1,6,36,1
1,1,2,3,6,70,0
1,1,34,18,6,27,0
1,1,428,407,6,18,1
1,1,11,1,6,69,0
1,1,11,5,6,16,0
39,193,404,594,6,1716,1
2,2,6,3,5,74,0
2,2,22,1,5,11,0
1,1,4,4,5,23,0
1,1,10,0,5,63,0
2,4,73,29,5,24,1
1,1,33,5,5,61,0
1,1,1,2,5,152,0
1,1,1,2,5,104,0
2,2,3,6,5,155,0
2,3,38,6,5,104,1
4,5,38,16,5,166,1
8,9,223,175,5,219,1
1,1,1,1,4,6,0
1,1,8,7,5,3,0
1,1,4,4,4,4,0
1,1,1,1,4,3,0
2,2,27,10,5,63,1
1,1,1,1,4,5,1
1,1,1,1,4,2,0
1,1,5,1,5,21,1
1,1,5,1,5,12,1
2,4,128,56,5,25,1
2,2,15,2,5,117,0
3,5,101,90,5,145,0
1,2,13,7,5,9,1
1,1,9,3,5,3,1
2,3,98,46,5,132,1
2,2,13,15,5,54,1
3,5,441,424,5,57,1
1,2,15,6,5,2,1
1,1,3,2,5,2,1
1,1,3,1,4,44,1
1,1,9,11,4,41,0
1,1,1,0,4,15,0
2,2,3,5,4,95,0
1,1,5,1,4,54,0
1,1,1,1,4,13,0
5,6,202,68,4,142,1
6,6,36,9,4,150,0
4,4,0,0,1,4,0
1,1,1,1,4,2,0
2,3,48,40,4,67,1
5,7,99,32,4,173,1
1,1,1,1,4,137,0
1,1,1,1,4,18,0
1,1,2,0,1,1,0
1,1,3,3,4,18,0
2,2,15,49,4,19,1
1,1,14,2,4,17,0
1,1,7,7,4,38,0
1,2,2,0,4,55,0
1,1,1,1,4,7,0
1,1,2,1,4,49,0
1,1,1,0,4,14,0
6,10,61,11,4,120,0
1,2,20,0,4,26,0
2,2,22,12,4,33,0
5,6,50,22,4,104,1
3,4,16,7,4,27,1
7,8,441,16,4,230,1
2,2,2,0,4,63,1
2,2,2,0,4,65,0
1,1,4,2,4,25,0
1,1,5,0,4,2,0
1,1,1,1,4,12,0
1,1,7,7,4,24,0
1,1,5,3,4,9,0
3,5,125,26,4,68,1
1,1,2,0,4,16,0
3,3,14,3,4,121,1
5,5,88,40,4,71,0
2,2,14,14,4,27,1
2,2,11,2,4,34,0
1,1,27,9,4,25,1
4,5,81,84,4,67,1
5,5,138,45,4,51,1
1,2,12,9,4,19,1
6,9,196,89,4,93,1
1,1,8,2,4,12,0
1,1,4,4,4,5,0
1,1,1,1,4,4,0
1,1,9,7,4,6,1
2,2,3,3,4,65,0
2,2,3,3,4,67,0
4,7,156,93,4,81,1
2,3,6,6,4,32,1
1,1,1,1,4,8,0
1,1,2,2,4,9,0
3,4,60,33,4,20,1
2,2,9,4,4,14,1
2,2,21,19,4,20,1
1,1,1,1,4,7,1
3,3,12,7,4,9,1
3,4,64,24,4,35,1
1,1,8,3,4,2,1
2,2,78,52,4,5,1
1,1,15,8,4,5,1
1,1,1,1,4,52,0
1,1,3,3,4,118,0
2,2,4,1,4,14,0
1,1,1,1,4,4,0
1,1,9,13,4,5,0
1,1,1,1,4,2,1
1,1,5,6,4,5,1
2,2,4,4,4,2,0
2,2,25,12,4,6,0
1,1,12,12,4,3,0
3,4,1018,182,4,155,1
2,2,11,0,4,40,0
1,1,10,0,4,63,0
4,5,137,75,4,308,0
4,4,85,33,4,268,1
1,1,1,0,3,2,0
3,3,5,3,4,144,0
8,10,225,60,4,342,1
6,7,12,5,4,273,1
2,2,2,2,4,146,1
2,2,2,2,4,98,0
1,1,1,1,4,3,0
5,6,28,14,4,261,1
2,2,5,5,4,136,1
2,2,7,3,4,110,0
2,2,2,1,4,95,1
10,12,221,53,4,396,1
1,1,34,11,4,9,0
2,2,3,2,4,161,0
1,1,19,9,4,6,1
3,3,70,36,4,101,1
2,3,13,7,4,68,0
1,1,3,1,4,41,0
2,3,121,55,4,86,1
4,4,31,36,4,143,1
2,2,6,3,3,66,0
4,4,8,6,3,108,0
3,3,58,25,3,153,1
2,2,5,1,3,78,0
1,2,2,2,3,79,0
1,1,1,0,3,4,0
1,1,2,2,3,28,0
1,1,7,9,3,20,0
1,1,3,3,3,26,0
6,7,18,8,3,198,1
6,30,0,0,4,30,0
2,2,3,3,3,58,0
5,5,8,10,3,140,1
1,1,1,1,3,58,1
2,2,4,3,3,46,1
2,2,2,2,3,89,1
2,2,2,2,3,48,0
2,2,2,2,3,86,0
3,3,107,73,3,75,1
1,2,8,1,3,12,0
2,2,68,46,3,19,1
2,2,10,4,3,17,1
2,2,4,3,3,13,1
1,1,2,1,3,21,0
4,4,33,11,3,78,1
1,1,4,0,3,38,1
2,2,130,45,3,55,1
1,1,2,2,3,16,1
1,1,6,0,3,11,0
1,1,3,5,3,33,0
1,1,15,2,3,5,0
1,1,5,3,3,31,1
2,2,4,4,3,20,1
1,1,1,1,3,4,0
1,2,18,6,3,21,0
4,6,180,196,3,36,1
1,1,3,3,3,5,0
7,8,40,72,3,34,1
1,1,60,60,3,15,0
3,4,469,299,3,26,1
1,1,4,2,3,6,0
1,1,8,1,3,2,0
1,1,5,5,3,24,0
1,1,20,18,3,22,0
3,3,9,9,3,18,0
2,2,39,21,3,12,0
4,5,22,11,3,31,1
3,4,38,20,3,39,1
1,1,3,4,3,3,0
2,2,31,23,3,6,0
1,1,14,6,3,6,0
5,5,17,9,3,24,0
5,26,10,12,3,30,1
1,1,1,1,3,3,0
1,3,36,58,2,8,0
5,5,4,9,2,15,0
1,1,134,126,1,1,0
1,1,225,229,1,1,0
3,4,71,22,2,7,1
