nd,nf,la,ld,ndev,nuc,contains_bug
1,1,0,4,7,3,0
19,62,2217,1982,8,87,0
1,1,3,7,8,81,0
1,1,5,5,8,80,0
107,711,33000,33215,7,85,0
1,5,0,0,7,9,0
2,4,77,0,8,29,0
484,4258,848014,0,8,312,1
1,1,8,8,7,8,0
1,4,46,46,8,22,1
1,1,7,15,8,3,0
1,1,2,1,8,5,0
7,8,324,234,7,9,0
3,3,32,26,8,87,0
2,3,12,7,8,76,0
1,1,1,1,8,2,0
3,7,124,124,8,11,0
13,19,718,22,8,22,0
1,1,4,2,7,4,0
3,5,82,35,8,17,0
1,1,0,266,8,1,0
1,10,0,0,7,5,0
1,1,11,0,5,5,0
1,1,2,2,8,58,0
2,2,14,1,8,5,0
3,12,170,108,8,133,1
1,1,5,5,8,4,0
2,2,17,6,8,6,0
12,15,184,226,8,22,0
1,1,1,0,8,59,0
11,16,84,122,8,86,1
6,10,227,80,8,118,0
1,1,0,1,8,56,0
1,1,11,0,8,79,0
21,61,3274,0,1,0,0
1,1,2,3,8,55,0
3,3,76,27,8,67,1
6,6,79,33,8,77,1
3,4,173,93,8,70,1
5,11,226,66,8,121,1
1,2,3,27,8,18,0
4,9,63,110,8,92,1
2,3,19,12,8,9,0
2,3,25,33,8,25,1
2,4,9,8,8,97,0
6,31,8,4,8,93,0
3,3,60,72,8,57,1
2,4,14,14,8,24,0
1,3,63,52,8,7,0
1,1,10,8,7,5,1
3,5,105,90,8,62,1
3,11,244,170,8,45,1
1,1,1,1,8,77,0
1,1,33,21,8,76,0
11,536,0,36723,8,92,0
1,1,1,13,8,75,0
1,1,3,3,8,74,0
1,1,3,3,8,73,0
6,8,38,19,8,143,0
1,1,1,1,8,4,0
2,2,6,4,8,5,1
1,1,18,12,7,7,1
1,1,48,32,7,6,0
1,1,11,13,8,1,1
2,2,3,0,8,48,0
2,3,21,6,8,50,0
10,20,703,569,8,189,1
1,1,1,1,8,70,0
1,1,40,14,7,5,0
2,2,45,30,7,8,0
1,1,47,1,7,3,1
1,1,1,1,7,4,1
2,2,13,6,7,5,1
1,1,1,1,8,43,0
1,1,1,17,8,56,0
8,17,577,541,8,97,1
3,3,25,19,8,60,0
5,53,1674,1788,8,211,1
1,1,1,1,8,54,0
1,1,1,14,8,1,0
3,3,3,3,8,22,0
1,1,1,1,8,53,0
4,6,247,22,8,55,1
1,6,80,251,8,59,1
8,44,713,1495,8,222,1
12,24,608,35,8,70,1
11,56,334,331,8,187,1
18,68,3121,5,8,99,1
2,4,12,7,8,37,1
3,3,143,2,8,49,1
3,3,87,8,8,59,1
1,1,0,43,7,3,0
4,6,85,25,8,64,0
4,13,313,401,8,105,1
6,11,412,192,8,228,1
4,4,74,51,8,71,0
38,170,10230,11365,8,192,1
3,3,94,59,8,39,1
3,3,289,9,8,15,1
5,8,206,310,8,133,1
2,2,40,22,8,4,1
2,2,32,41,8,17,0
2,2,5,3,8,32,0
4,6,261,266,8,76,1
2,3,44,105,8,57,1
2,2,13,13,8,47,1
5,6,29,38,8,22,0
3,8,55,61,8,19,1
1,1,3,3,8,64,0
24,63,3688,62,8,114,1
26,49,919,1688,8,204,1
1,1,28,28,8,15,1
2,3,49,32,8,29,0
1,1,6,2,8,2,0
3,3,100,81,8,7,1
18,30,1114,0,1,0,0
1,1,1,1,8,62,0
1,1,2,2,8,61,0
4,10,280,30,8,81,0
2,2,5,0,8,64,0
2,2,7,6,8,6,0
9,59,33957,33920,7,40,1
3,3,10,40,8,17,1
2,4,5,5,8,62,0
4,5,58,6,8,37,1
1,1,0,1,8,45,0
6,15,349,180,8,96,1
1,1,11,4,7,7,0
2,2,2,2,8,70,0
4,4,215,2,8,68,0
1,1,11,0,7,4,1
2,2,2,2,7,4,0
1,1,2,0,7,1,0
1,1,2,0,7,1,0
1,1,4,0,7,58,0
31,172,34360,43736,7,447,1
1,1,0,49,7,2,0
4,5,91,27,7,31,1
5,5,225,11,7,27,1
12,67,10307,1,7,3,1
8,22,928,193,7,94,1
2,2,34,9,7,42,0
4,7,79,51,7,35,0
3,3,90,52,7,30,1
1,1,1,1,7,40,0
1,1,0,68,7,1,0
1,1,1,1,7,1,0
1,1,2,5,7,11,0
2,5,122,87,7,17,1
1,1,4,3,7,39,0
11,31,837,932,7,166,1
1,3,514,0,1,0,1
1,1,3,3,7,57,0
2,2,3,3,7,2,1
1,1,2,0,7,6,0
1,2,202,202,6,7,0
3,11,395,372,7,50,1
6,20,655,234,7,51,1
1,1,1,1,7,1,0
1,1,2,1,7,2,0
1,1,12,0,7,1,1
2,2,120,97,7,40,0
1,1,0,0,7,3,0
1,1,1,1,7,6,0
1,1,0,2,7,5,0
2,2,2,2,7,18,0
1,1,4,4,7,4,0
3,5,33,8,7,55,0
1,2,23,61,7,13,0
4,7,116,68,7,12,1
4,4,59,32,7,15,0
1,1,17,4,7,56,0
1,1,5,0,7,3,0
1,1,55,42,7,2,1
2,2,29,10,7,6,0
1,1,3,3,7,55,0
2,2,2,2,6,2,0
1,1,6,11,7,54,0
1,1,10,17,7,53,0
2,2,0,51,7,7,0
3,3,4,27,7,21,0
10,33,2792,2621,7,148,1
9,31,2877,2879,7,149,1
3,3,5,3,7,12,0
2,2,10,12,7,37,0
7,15,1163,858,7,93,1
2,3,293,221,7,16,1
6,22,1829,1829,7,74,0
4,7,12,9,7,57,0
3,3,25,5,7,39,0
4,5,81,248,7,112,1
4,12,555,46,7,11,1
3,4,60,52,7,37,0
6,22,1825,1825,7,96,0
3,3,10,24,7,3,1
1,1,0,6,7,50,0
2,4,281,281,7,11,1
1,1,10,11,7,49,0
8,37,2172,2185,7,116,1
1,1,14,13,7,48,0
1,1,52,0,7,47,0
1,1,5,0,5,4,0
1,1,0,0,7,1,0
1,1,7,9,7,46,0
1,1,3,7,7,45,0
2,4,7,7,7,61,1
1,1,2,1,7,43,0
2,2,25,17,7,47,0
2,4,1,2,7,3,0
3,5,225,2,6,5,0
2,2,10,3,7,26,0
1,1,5,3,7,14,1
5,5,101,43,7,40,1
3,7,87,38,7,87,1
5,13,157,164,7,53,1
3,5,16,5,7,34,1
1,1,3,3,7,9,0
2,2,15,6,7,19,0
3,4,115,33,7,43,1
1,1,10,9,6,1,0
3,5,48,26,7,27,1
3,3,14,53,7,78,0
2,6,23,23,7,56,1
1,1,13,7,7,38,0
1,2,28,31,7,39,0
11,35,211,2362,7,88,1
8,27,241,1029,7,130,1
1,1,9,5,7,36,0
21,76,1091,1105,6,63,0
7,19,864,80,7,14,1
10,14,345,124,7,96,1
4,4,39,9,7,31,1
2,4,210,200,7,45,1
1,2,19,6,7,19,0
3,3,26,15,7,22,1
4,5,71,51,7,27,0
7,8,153,83,7,58,1
3,8,128,43,7,31,1
4,14,179,139,7,60,1
7,11,1,2,7,18,0
3,3,25,25,7,23,0
4,5,89,62,7,21,1
4,5,114,65,7,28,0
2,2,14,8,7,36,0
11,50,565,433,7,163,1
1,3,121,145,7,11,1
2,2,9,5,7,26,0
2,2,4,3,7,20,0
1,1,15,12,7,8,0
1,1,30,27,7,3,0
2,2,323,0,6,2,1
2,2,2,2,7,8,0
4,4,83,30,7,21,1
2,5,149,65,7,22,1
6,8,300,299,7,43,1
5,7,203,150,7,64,1
2,3,30,29,7,26,1
4,6,234,201,7,45,1
3,4,41,9,7,18,1
3,7,165,49,7,26,0
7,14,194,46,7,15,1
2,3,69,61,7,18,1
3,11,123,78,7,39,1
6,13,174,50,7,31,1
3,13,306,199,7,21,1
5,14,326,251,7,29,1
2,2,53,53,7,6,0
3,3,33,28,7,10,0
1,1,5,1,7,4,0
2,9,159,59,7,8,1
1,1,11,11,7,5,0
1,1,18,0,7,32,0
4,11,48,84,7,28,0
1,1,1,1,6,1,0
3,4,37,9,7,9,1
3,3,14,5,7,5,0
1,1,1,1,6,1,0
1,1,2,1,7,6,0
5,13,733,729,7,29,0
9,14,205,17,7,36,1
1,3,33,2,7,14,1
6,6,197,65,7,20,1
3,5,44,19,7,16,1
2,2,3,4,7,12,0
2,6,233,233,7,17,0
7,16,907,304,7,17,1
4,16,398,396,7,19,1
1,1,30,22,7,3,1
1,2,32,18,7,2,0
1,1,2,0,7,2,0
5,6,288,385,7,17,1
11,23,1492,86,7,26,1
1,1,3,2,7,31,0
4,7,18,7,7,45,0
1,1,2,2,6,2,0
1,1,6,1,6,1,0
1,1,11,5,7,29,0
89,877,37838,37693,7,75,0
3,3,4,3,7,35,0
3,3,3,10,7,8,0
3,6,11,18,7,34,0
1,4,0,0,6,4,0
1,2,45,1,7,10,0
6,10,143,9,7,18,1
1,1,4,1,6,4,0
1,3,17,1,7,8,0
8,12,57,7,7,20,1
3,3,12,11,6,7,1
1,1,2,1,6,1,0
2,2,12,3,6,2,0
1,1,3,2,6,2,0
1,2,6,20,6,5,0
2,2,33,3,6,3,0
1,1,2,2,6,1,0
1,1,1,1,6,3,1
1,1,1,1,6,2,0
2,3,95,35,6,3,1
1,1,0,3,6,2,0
1,1,4,1,6,1,1
1,1,20,12,6,2,1
3,3,109,60,6,28,0
1,1,13,7,6,3,0
2,3,44,27,6,6,1
3,5,14777,0,1,0,0
3,4,1,29,6,4,0
4,6,18,16,6,33,0
5,5,18,10,6,29,0
2,6,6,15,6,4,0
1,1,2,2,6,1,0
4,4,17,18,6,26,1
164,1504,63020,63075,6,420,1
1,2,13,27,6,4,0
1,1,40,22,6,2,0
1,1,1,0,6,10,0
1,1,8,2,6,9,0
1,1,1,0,6,2,0
2,2,7,5,5,4,0
1,1,1,2,6,4,0
6,9,116,86,6,57,0
2,2,58,5,6,12,0
5,6,101,73,6,23,0
5,7,72,83,6,31,1
8,17,451,183,6,54,1
8,18,459,59,6,25,1
7,16,722,605,6,53,1
1,1,96,0,1,0,1
2,3,4,100,6,9,0
1,3,199,0,1,0,0
4,15,85,164,6,32,1
1,1,9,7,6,19,0
2,3,13,4,6,6,0
1,1,1,1,6,6,0
3,6,133,12,6,12,1
2,3,43,29,6,24,0
4,9,151,36,6,23,1
4,9,41,26,6,17,1
14,42,1728,890,6,49,1
12,37,402,886,6,41,1
20,113,3797,209,6,43,0
4,5,70,70,5,6,1
4,6,358,351,5,8,1
2,4,32,22,5,4,1
2,3,9,11,5,20,0
6,13,351,215,5,11,1
1,1,1,1,5,1,1
1,1,1,1,5,1,0
85,768,34644,34643,5,230,0
70,584,23068,23068,5,121,0
1,1,1,1,5,4,1
1,1,4,3,5,9,0
5,7,82,45,5,84,1
5,7,342,273,5,139,1
8,14,267,71,5,197,1
1,1,49,1,5,14,0
10,32,886,2323,5,198,1
13,41,2265,1373,5,316,1
2,2,1,8,5,37,0
3,4,22,8,5,67,1
2,4,24,18,5,6,1
4,17,537,858,5,87,1
4,14,489,525,5,80,1
5,8,117,73,5,18,0
4,6,20,14,5,82,1
1,1,18,8,5,16,0
1,1,8,6,5,3,1
1,1,29,28,5,6,1
3,7,30,72,5,62,1
2,5,0,2188,5,21,0
3,7,213,217,5,8,1
6,17,469,1525,5,113,1
3,7,354,485,5,15,1
8,41,4578,1723,5,194,1
8,18,1274,916,5,221,1
7,20,1873,1756,5,187,1
9,22,2164,1233,5,183,1
3,10,22,149,5,87,0
5,7,224,282,5,85,1
3,5,46,24,5,110,1
2,3,281,191,5,65,1
3,5,130,97,5,88,1
2,2,8,8,5,27,1
1,1,83,20,5,25,0
1,1,2,2,5,2,0
3,4,23,95,5,23,1
10,19,363,347,5,161,1
8,20,234,223,5,161,1
4,9,467,496,5,90,1
2,4,435,110,5,34,1
4,11,65,200,5,117,1
3,5,185,91,5,35,1
4,7,304,229,5,68,1
4,6,127,57,5,50,1
7,16,813,559,5,103,1
1,1,3,66,5,6,0
1,1,3,4,5,12,1
1,1,0,0,5,2,0
3,4,62,63,5,42,1
6,9,87,274,5,81,1
1,1,1,4,5,12,0
1,1,9,13,5,11,0
6,7,261,82,5,69,1
2,2,35,1,5,18,1
5,7,303,384,5,54,1
8,24,458,482,5,117,1
16,36,404,180,5,118,1
1,1,67,26,5,1,1
10,39,2155,2237,5,154,1
3,18,153,130,5,79,1
8,32,927,876,5,114,1
14,70,6204,6060,5,147,1
4,5,229,83,5,31,1
4,6,52,71,5,41,1
5,11,258,232,5,40,1
2,2,3,3,5,4,0
2,2,148,4,5,2,0
1,1,1,0,1,0,0
1,1,4,4,5,8,0
1,1,0,1,5,1,0
6,16,465,407,5,43,1
5,10,3419,196,5,15,1
1,1,55,79,5,4,0
3,3,85,54,5,10,1
6,10,501,245,5,54,1
9,27,1132,762,5,70,1
3,4,34,36,5,17,1
6,13,925,903,5,33,1
1,1,9,1,5,5,1
3,4,127,52,5,13,1
5,6,151,70,5,15,1
5,10,681,546,5,12,1
18,69,2920,178,5,40,0
6,11,1309,829,5,23,1
21,148,16010,15998,5,217,1
9,12,207,150,5,55,1
5,8,98,55,5,37,1
2,4,54,83,5,17,0
13,18,3207,186,5,41,0
8,18,364,289,5,54,1
10,19,534,453,5,47,1
2,6,0,0,5,3,0
2,2,1,2,5,11,0
25,49,1298,856,5,60,1
1,4,52,1,5,4,0
10,17,741,1,5,8,1
1,1,7,6,5,5,0
1,1,10,14,5,4,0
1,1,42,4,5,3,0
6,11,45,219,5,5,0
7,11,231,51,5,31,1
22,612,7341,1235,5,35,1
24,34,2885,2783,5,43,1
13,68,8415,6088,5,47,1
44,368,31905,185,5,23,1
10,37,18075,120,5,10,1
4,5,103,341,5,6,0
4,6,43,46,5,6,0
54,398,20551,20548,5,624,0
4,5,21,22,5,4,0
2,8,0,0,5,4,0
2,3,2,15,5,60,0
2,3,22,21,5,60,0
19,139,1044,132,5,333,1
13,125,14645,14359,5,801,1
2,5,600,560,4,118,1
12,21,359,357,5,310,0
0,0,0,0,0,0,1
5,10,423,36,3,254,0
1,1,1,0,1,2,0
5,15,162,155,3,334,1
1,1,4,0,1,1,0
0,0,0,0,0,0,1
4,18,921,110,3,382,1
4,15,142,77,3,368,1
1,1,4,0,1,88,1
3,24,27,101,1,422,1
1,1,6,0,1,0,0
2,2,362,0,1,8,0
1,1,1,1,1,2,0
1,1,33,26,2,30,0
2,3,357,364,2,65,0
1,1,18,16,2,24,0
1,1,34,16,2,28,0
1,1,26,15,1,31,0
1,1,48,96,1,86,0
1,1,1,6,1,7,0
2,2,2,2,1,20,0
1,1,1,3,2,1,0
1,2,42,178,2,27,0
1,1,8,29,2,26,0
1,1,18,2,2,25,0
1,1,64,4,2,24,0
2,2,2,2,2,46,0
1,1,26,6,2,22,0
2,3,136,49,2,53,0
1,1,4,12,2,21,0
1,1,6,1,2,50,0
1,1,3,0,2,20,0
2,3,78,70,2,48,0
1,1,17,15,2,18,0
1,1,2,1,2,17,0
1,1,16,2,2,16,0
1,1,1,1,2,19,0
1,1,23,2,2,18,0
1,1,13,2,2,17,0
1,1,3,3,2,16,0
1,1,89,19,2,15,1
1,1,1,1,2,8,0
1,1,320,14,2,14,0
1,1,141,18,2,13,1
1,1,4,4,2,15,0
1,1,1,0,2,12,0
1,1,2,0,2,11,0
1,1,33,2,2,10,0
1,1,1,0,2,49,0
1,1,45,25,2,7,0
1,1,27,11,2,14,0
1,1,33,33,2,13,0
1,1,9,10,2,12,0
1,1,3,0,2,11,0
1,1,26,23,2,6,0
1,1,35,13,2,10,0
1,1,1,1,2,48,0
1,1,5,0,2,9,1
1,2,186,82,2,14,0
1,1,43,14,2,8,1
1,1,4,1,2,8,0
1,1,168,102,2,7,0
1,1,1,1,2,7,0
1,1,36,6,2,6,0
1,1,8,0,2,6,0
1,1,10,2,2,4,0
1,1,8,3,2,3,0
1,1,84,15,2,5,0
1,1,15,15,2,4,0
1,1,19,10,2,5,1
1,1,0,1,2,4,0
1,1,0,1,2,3,0
2,3,179,38,2,7,1
1,1,0,1,2,1,0
2,3,165,14,2,3,1
1,1,3,3,2,1,1
1,1,6,2,1,6,0
1,1,6,2,1,5,1
1,1,1,1,1,2,0
1,1,1,1,1,16,0
2,2,102,50,1,100,1
2,3,87,1,2,47,1
1,1,96,50,1,84,0
1,1,6,0,1,14,0
1,1,5,1,1,1,0
1,1,1,1,1,46,0
1,1,1,1,1,45,0
1,2,2,2,1,63,1
3,9,59,11,1,223,1
2,2,315,0,1,7,0
1,1,0,315,1,1,0
2,2,317,2,1,6,0
1,1,0,315,1,4,0
2,2,318,2,1,5,0
1,1,5,1,1,4,0
2,4,177,10,1,158,1
7,7,7,7,1,122,0
1,1,4,0,1,8,0
1,1,1,1,1,12,0
7,8,21,14,1,117,0
1,1,252,245,1,1,0
1,2,2,2,1,59,1
1,1,50,0,1,10,0
2,6,70,10,1,223,1
1,13,97,33,1,307,1
2,5,62,6,1,179,1
1,1,309,0,1,0,0
1,1,3,3,1,51,0
1,1,1,0,1,26,0
1,1,1,0,1,3,0
1,1,309,0,1,0,0
2,2,3,1,1,62,0
1,1,20,1,1,25,0
1,2,3,2,1,44,0
3,7,38,11,1,178,1
1,1,2,0,1,2,0
2,3,16,2,1,169,1
2,6,97,12,1,177,1
4,7,52,30,1,55,1
3,4,101,100,1,20,0
6,12,479,0,1,209,1
2,4,130,39,1,43,1
1,4,4,4,1,70,0
5,18,624,19,1,329,1
1,1,0,10,1,24,0
7,8,110,50,1,206,1
1,1,4,4,1,22,0
1,2,8,7,1,96,0
1,1,1,0,1,21,0
4,4,55,10,1,123,0
1,1,1,1,1,8,0
1,1,2,0,1,20,0
3,7,152,36,1,158,1
1,1,1,0,1,19,0
3,7,60,20,1,154,1
1,1,5,0,1,18,0
1,1,15,1,1,17,0
6,6,78,14,1,100,1
2,5,85,10,1,109,0
2,6,83,19,1,190,1
7,8,66,37,1,91,0
1,1,4,2,1,14,0
3,8,244,3,1,84,0
1,1,9,9,1,10,0
6,6,16,17,1,75,0
3,10,94,86,1,125,0
6,37,7339,7339,1,280,1
1,3,3,3,1,17,0
1,15,380,186,1,248,1
2,3,116,35,1,98,0
1,1,6,1,1,11,0
4,6,84,28,1,126,1
1,1,1,0,1,65,0
8,45,21,32,1,215,0
1,1,2,0,1,9,0
1,1,2,0,1,4,0
1,1,259,0,1,3,0
1,1,2,0,1,10,0
1,1,241,205,1,9,0
3,3,0,767,1,20,0
1,1,6,6,1,27,0
1,1,7,12,1,63,0
7,7,57,57,1,60,0
1,1,0,3,1,2,0
4,16,530,482,1,110,1
2,4,12,9,1,124,0
1,1,259,0,1,0,0
1,1,8,8,1,7,0
1,1,258,0,1,0,0
1,1,1,1,1,34,0
1,1,0,4,1,61,0
1,4,39,7,1,126,0
1,1,4,0,1,8,0
1,1,17,1,1,17,0
1,1,7,0,1,33,0
2,4,68,19,1,102,0
1,1,82,26,1,9,0
1,1,4,0,1,58,0
1,2,23,16,1,18,0
2,3,7,10,1,67,1
2,7,82,37,1,146,0
6,12,41,4,1,142,0
10,20,486,75,1,180,0
4,6,216,15,1,70,0
1,1,3,1,1,1,0
1,1,1,1,1,41,0
2,2,2,2,1,82,0
1,1,9,2,1,17,0
2,5,101,32,1,102,0
1,1,1,1,1,40,0
1,1,3,3,1,39,0
1,1,6,0,1,38,0
1,2,5,5,1,32,0
2,2,1,6,1,24,0
1,2,33,3,1,29,1
4,5,385,56,1,73,0
1,2,22,19,1,27,1
2,2,5,2,1,16,1
1,1,1,1,1,4,0
4,4,4,4,1,36,0
7,9,19,103,1,66,0
2,4,54,13,1,81,0
2,4,90,48,1,97,1
3,13,152,95,1,208,1
1,1,192,192,1,2,0
5,5,10,4,1,29,0
1,2,18,2,1,60,0
1,1,3,3,1,49,0
2,2,2,2,1,70,0
1,1,7,10,1,9,0
3,19,53,713,1,154,1
1,1,8,2,1,7,0
2,4,40,9,1,60,0
4,9,79,127,1,74,0
3,8,236,345,1,68,1
3,8,90,85,1,77,0
2,7,439,137,1,80,1
2,13,773,1319,1,114,1
2,6,506,39,1,14,0
2,2,2,2,1,60,0
1,1,35,30,1,39,0
2,3,2,8,1,92,0
1,1,6,0,1,34,0
2,7,32,33,1,94,0
1,1,241,0,1,0,0
1,1,1,1,1,18,0
1,2,1,6,1,69,0
1,1,5,0,1,32,0
5,5,49,49,1,59,0
2,3,2,6,1,82,0
5,7,41,7,1,53,0
1,1,0,1,1,12,0
1,2,3,3,1,44,0
1,1,4,0,1,30,0
2,2,19,0,1,24,1
1,3,85,5,1,39,0
3,9,223,21,1,86,0
1,3,33,8,1,51,0
1,4,55,9,1,45,0
1,1,0,2,1,8,0
3,9,193,67,1,86,0
2,10,129,49,1,83,1
1,1,1,1,1,5,0
3,3,690,0,1,0,0
3,7,143,93,1,58,1
4,34,500,415,1,168,1
2,3,2,6,1,67,0
1,3,0,9,1,13,0
1,1,3,1,1,26,0
1,1,1,1,1,14,0
1,7,0,0,1,0,0
2,14,0,0,1,7,0
2,28,0,0,1,14,0
2,28,0,0,1,14,0
2,14,0,0,1,7,0
2,28,0,0,1,14,0
1,14,0,0,1,0,0
1,1,3,0,1,3,0
2,3,40,37,1,9,0
1,2,30,15,1,25,1
4,11,824,901,1,83,1
1,2,0,448,1,12,0
8,20,1239,924,1,96,1
1,1,1,1,1,23,0
3,8,122,65,1,68,0
1,1,0,4,1,21,0
2,2,2,2,1,34,0
1,2,0,2,1,28,0
3,8,128,7,1,61,0
1,1,35,15,1,21,0
1,4,22,8,1,47,0
1,5,41,43,1,62,0
1,1,26,11,1,18,0
2,3,2,6,1,45,0
1,1,2,2,1,9,0
1,1,2,2,1,10,0
1,2,0,2,1,14,0
1,2,4,4,1,12,0
1,1,1,0,1,17,0
1,1,14,5,1,16,0
1,1,4,4,1,16,0
1,1,1,0,1,15,0
1,3,29,8,1,23,0
1,3,0,3,1,24,0
3,5,163,123,1,39,1
4,12,367,79,1,67,0
4,7,326,269,1,44,1
2,3,2,4,1,30,0
2,2,8,7,1,4,0
2,7,287,40,1,36,0
1,1,1,1,1,3,0
1,1,0,2,1,9,0
2,2,2,2,1,16,0
1,4,9,11,1,17,0
1,1,8,8,1,3,0
1,1,1,1,1,3,0
4,9,317,235,1,40,1
4,6,158,17,1,23,1
4,10,537,94,1,27,1
1,11,220,70,1,34,1
2,5,0,41,1,5,0
5,44,2397,1784,1,61,1
5,9,261,22,1,13,1
1,1,16,0,1,1,0
1,3,91,142,1,4,0
2,2,2,2,1,6,0
1,1,3,6,1,2,0
3,6,310,33,1,12,1
2,4,19,9,1,5,0
4,8,11,17,1,8,0
13,98,8288,0,1,0,1
